INTERACTOR_A	INTERACTOR_B
AT1G02475	AT3G56010
AT1G02475	AT3G56650
AT1G02475	AT3G56940
AT1G02475	AT3G61080
AT1G02475	AT3G61870
AT1G02475	AT3G62410
AT1G02475	AT3G63140
AT1G02475	AT3G63490
AT1G02475	AT4G00895
AT1G02475	AT4G01050
AT1G02475	AT4G01150
AT1G02475	AT4G01940
AT1G02475	AT4G02530
AT1G02475	AT4G02770
AT1G02475	AT4G03280
AT1G02475	AT4G03520
AT1G02475	AT4G04640
AT1G02475	AT4G05180
AT1G02475	AT4G09010
AT1G02475	AT4G09650
AT1G02475	AT4G10060
AT1G02475	AT4G10300
AT1G02475	AT4G10340
AT1G02475	AT4G12800
AT1G02475	AT4G14210
AT1G02475	AT4G14540
AT1G02475	AT4G14890
AT1G02475	AT4G16410
AT1G02475	AT4G17600
AT1G02475	AT4G21210
AT1G02475	AT4G21280
AT1G02475	AT4G22830
AT1G02475	AT4G22890
AT1G02475	AT4G23890
AT1G02475	AT4G24930
AT1G02475	AT4G25050
AT1G02475	AT4G25650
AT1G02475	AT4G27700
AT1G02475	AT4G27800
AT1G02475	AT4G27990
AT1G02475	AT4G28025
AT1G02475	AT4G28030
AT1G02475	AT4G28750
AT1G02475	AT4G31530
AT1G02475	AT4G32260
AT1G02475	AT4G32590
AT1G02475	AT4G33470
AT1G02475	AT4G34190
AT1G02475	AT4G34830
AT1G02475	AT4G35250
AT1G02475	AT4G35760
AT1G02475	AT4G37200
AT1G02475	AT4G37930
AT1G02475	AT4G37980
AT1G02475	AT4G38970
AT1G02475	AT4G39710
AT1G02475	AT4G39970
AT1G02475	AT5G01530
AT1G02475	AT5G02120
AT1G02475	AT5G02160
AT1G02475	AT5G02790
AT1G02475	AT5G03880
AT1G02475	AT5G04140
AT1G02475	AT5G04490
AT1G02475	AT5G07020
AT1G02475	AT5G08050
AT1G02475	AT5G08410
AT1G02475	AT5G08650
AT1G02475	AT5G09660
AT1G02475	AT5G11840
AT1G02475	AT5G13410
AT1G02475	AT5G13650
AT1G02475	AT5G13720
AT1G02475	AT5G13730
AT1G02475	AT5G14740
AT1G02475	AT5G14970
AT1G02475	AT5G16400
AT1G02475	AT5G16710
AT1G02475	AT5G17170
AT1G02475	AT5G17230
AT1G02475	AT5G19220
AT1G02475	AT5G19540
AT1G02475	AT5G19855
AT1G02475	AT5G19940
AT1G02475	AT5G20935
AT1G02475	AT5G23060
AT1G02475	AT5G23120
AT1G02475	AT5G27290
AT1G02475	AT5G27560
AT1G02475	AT5G30510
AT1G02475	AT5G35170
AT1G02475	AT5G37360
AT1G02475	AT5G38510
AT1G02475	AT5G38520
AT1G02475	AT5G38660
AT1G02475	AT5G38980
AT1G02475	AT5G42270
AT1G02475	AT5G42310
AT1G02475	AT5G43750
AT1G02475	AT5G44580
AT1G02475	AT5G45170
AT1G02475	AT5G45680
AT1G02475	AT5G46110
AT1G02475	AT5G47840
AT1G02475	AT5G48590
AT1G02475	AT5G48790
AT1G02475	AT5G51010
AT1G02475	AT5G51110
AT1G02475	AT5G52190
AT1G02475	AT5G52780
AT1G02475	AT5G52970
AT1G02475	AT5G53490
AT1G02475	AT5G53580
AT1G02475	AT5G54250
AT1G02475	AT5G54270
AT1G02475	AT5G54290
AT1G02475	AT5G54770
AT1G02475	AT5G55710
AT1G02475	AT5G57040
AT1G02475	AT5G57345
AT1G02475	AT5G58140
AT1G02475	AT5G58260
AT1G02475	AT5G58330
AT1G02475	AT5G60600
AT1G02475	AT5G61410
AT1G02475	AT5G64040
AT1G02475	AT5G65840
AT1G02475	AT5G66190
AT1G02475	AT5G66570
AT1G02560	AT1G12410
AT1G02560	AT1G18060
AT1G02560	AT1G29070
AT1G02560	AT1G31800
AT1G02560	AT1G32080
AT1G02560	AT1G32160
AT1G02560	AT1G32550
AT1G02560	AT1G36320
AT1G02560	AT1G42970
AT1G02560	AT1G45474
AT1G02560	AT1G56500
AT1G02560	AT1G63970
AT1G02560	AT1G66670
AT1G02560	AT1G67700
AT1G02560	AT1G68010
AT1G02560	AT1G71500
AT1G02560	AT1G76450
AT1G02560	AT2G41680
AT1G02560	AT2G43560
AT1G02560	AT3G01480
AT1G02560	AT3G02730
AT1G02560	AT3G04760
AT1G02560	AT3G07670
AT1G02560	AT3G08010
AT1G02560	AT3G08740
AT1G02560	AT3G10060
AT1G02560	AT3G12780
AT1G02560	AT3G13120
AT1G02560	AT3G15190
AT1G02560	AT3G15360
AT1G02560	AT3G15840
AT1G02560	AT3G22210
AT1G02560	AT3G23700
AT1G02560	AT3G24430
AT1G02560	AT3G25690
AT1G02560	AT3G25805
AT1G02560	AT3G25920
AT1G02560	AT3G26060
AT1G02560	AT3G26710
AT1G02560	AT3G29185
AT1G02560	AT3G48420
AT1G02560	AT3G50820
AT1G02560	AT3G51510
AT1G02560	AT3G51820
AT1G02560	AT3G52150
AT1G02560	AT3G52380
AT1G02560	AT3G54050
AT1G02560	AT3G54210
AT1G02560	AT3G55330
AT1G02560	AT3G55800
AT1G02560	AT3G56010
AT1G02560	AT3G56650
AT1G02560	AT3G61870
AT1G02560	AT3G62030
AT1G02560	AT3G63140
AT1G02560	AT3G63490
AT1G02560	AT4G01150
AT1G02560	AT4G01310
AT1G02560	AT4G02530
AT1G02560	AT4G04640
AT1G02560	AT4G09650
AT1G02560	AT4G10300
AT1G02560	AT4G14890
AT1G02560	AT4G17040
AT1G02560	AT4G17600
AT1G02560	AT4G21210
AT1G02560	AT4G21280
AT1G02560	AT4G22890
AT1G02560	AT4G24770
AT1G02560	AT4G25370
AT1G02560	AT4G28660
AT1G02560	AT4G30950
AT1G02560	AT4G32260
AT1G02560	AT4G33470
AT1G02560	AT4G34190
AT1G02560	AT4G37930
AT1G02560	AT4G38970
AT1G02560	AT4G39970
AT1G02560	AT5G04140
AT1G02560	AT5G06290
AT1G02560	AT5G08280
AT1G02560	AT5G08650
AT1G02560	AT5G09660
AT1G02560	AT5G11450
AT1G02560	AT5G13510
AT1G02560	AT5G14320
AT1G02560	AT5G14660
AT1G02560	AT5G14910
AT1G02560	AT5G16710
AT1G02560	AT5G27560
AT1G02560	AT5G30510
AT1G02560	AT5G38520
AT1G02560	AT5G38660
AT1G02560	AT5G45390
AT1G02560	AT5G47190
AT1G02560	AT5G47840
AT1G02560	AT5G48300
AT1G02560	AT5G51110
AT1G02560	AT5G52780
AT1G02560	AT5G52970
AT1G02560	AT5G53490
AT1G02560	AT5G54600
AT1G02560	AT5G55710
AT1G02560	AT5G57930
AT1G02560	AT5G58260
AT1G02560	AT5G60600
AT1G02690	AT4G25240
AT1G02690	AT4G33400
AT1G02690	AT5G13520
AT1G02700	AT1G27990
AT1G02700	AT1G29680
AT1G02700	AT1G32560
AT1G02700	AT1G48130
AT1G02700	AT1G72100
AT1G02700	AT1G73190
AT1G02700	AT2G33520
AT1G02700	AT3G01570
AT1G02700	AT3G12960
AT1G02700	AT3G15670
AT1G02700	AT3G19920
AT1G02700	AT3G22490
AT1G02700	AT3G50980
AT1G02700	AT3G51810
AT1G02700	AT3G53040
AT1G02700	AT3G54940
AT1G02700	AT3G56350
AT1G02700	AT3G58450
AT1G02700	AT4G09600
AT1G02700	AT4G10020
AT1G02700	AT4G21020
AT1G02700	AT4G25140
AT1G02700	AT4G26740
AT1G02700	AT4G27530
AT1G02700	AT4G31830
AT1G02700	AT5G01300
AT1G02700	AT5G07330
AT1G02700	AT5G16460
AT1G02700	AT5G22470
AT1G02700	AT5G42290
AT1G02700	AT5G43770
AT1G02700	AT5G44310
AT1G02700	AT5G45690
AT1G02700	AT5G55240
AT1G02700	AT5G62490
AT1G02700	AT5G66780
AT1G02710	AT1G15830
AT1G02710	AT1G15840
AT1G02710	AT3G42130
AT1G02730	AT1G18250
AT1G02730	AT1G18370
AT1G02730	AT1G44110
AT1G02730	AT1G76310
AT1G02730	AT1G76540
AT1G02730	AT3G02120
AT1G02730	AT3G02640
AT1G02730	AT3G12870
AT1G02730	AT3G14190
AT1G02730	AT3G23890
AT1G02730	AT3G25980
AT1G02730	AT3G53190
AT1G02730	AT4G02800
AT1G02730	AT4G03100
AT1G02730	AT4G05190
AT1G02730	AT4G15830
AT1G02730	AT4G23800
AT1G02730	AT4G31840
AT1G02730	AT4G32830
AT1G02730	AT5G16250
AT1G02730	AT5G25090
AT1G02780	AT1G08360
AT1G02780	AT1G18080
AT1G02780	AT2G47610
AT1G02780	AT3G25520
AT1G02780	AT3G53020
AT1G02780	AT3G62870
AT1G02780	AT4G27090
AT1G02780	AT5G10360
AT1G02780	AT5G15200
AT1G02780	AT5G20290
AT1G02780	AT5G22440
AT1G02780	AT5G39740
AT1G02790	AT1G14420
AT1G02790	AT1G28270
AT1G02790	AT1G29140
AT1G02790	AT1G35490
AT1G02790	AT3G01240
AT1G02790	AT3G01250
AT1G02790	AT3G01270
AT1G02790	AT3G01700
AT1G02790	AT3G03430
AT1G02790	AT3G05610
AT1G02790	AT3G07820
AT1G02790	AT3G13390
AT1G02790	AT3G13400
AT1G02790	AT3G20865
AT1G02790	AT3G25165
AT1G02790	AT3G25170
AT1G02790	AT3G26110
AT1G02790	AT3G26860
AT1G02790	AT3G28750
AT1G02790	AT3G28790
AT1G02790	AT3G28830
AT1G02790	AT3G28980
AT1G02790	AT3G43120
AT1G02790	AT3G57690
AT1G02790	AT3G62170
AT1G02790	AT3G62180
AT1G02790	AT3G62230
AT1G02790	AT4G02250
AT1G02790	AT4G04930
AT1G02790	AT4G08670
AT1G02790	AT4G24640
AT1G02790	AT4G25590
AT1G02790	AT4G35010
AT1G02790	AT5G04180
AT1G02790	AT5G07420
AT1G02790	AT5G07430
AT1G02790	AT5G14380
AT1G02790	AT5G15110
AT1G02790	AT5G15140
AT1G02790	AT5G17480
AT1G02790	AT5G26700
AT1G02790	AT5G38760
AT1G02790	AT5G39880
AT1G02790	AT5G44300
AT1G02790	AT5G45880
AT1G02790	AT5G47000
AT1G02790	AT5G48140
AT1G02790	AT5G50030
AT1G02790	AT5G50830
AT1G02790	AT5G61720
AT1G02810	AT2G45430
AT1G02810	AT4G00080
AT1G02810	AT4G21600
AT1G02810	AT5G10720
AT1G02810	AT5G57090
AT1G02813	AT1G01280
AT1G02813	AT1G26710
AT1G02813	AT1G30020
AT1G02813	AT1G33430
AT1G02813	AT1G61070
AT1G02813	AT1G62940
AT1G02813	AT1G67990
AT1G02813	AT1G68875
AT1G02813	AT1G69500
AT1G02813	AT1G74540
AT1G02813	AT3G07450
AT1G02813	AT3G11980
AT1G02813	AT3G13220
AT1G02813	AT3G23770
AT1G02813	AT3G42960
AT1G02813	AT3G51590
AT1G02813	AT3G52130
AT1G02813	AT3G52160
AT1G02813	AT3G57620
AT1G02813	AT4G14080
AT1G02813	AT4G20420
AT1G02813	AT4G28395
AT1G02813	AT4G34850
AT1G02813	AT5G07230
AT1G02813	AT5G13380
AT1G02813	AT5G16920
AT1G02813	AT5G48210
AT1G02813	AT5G62080
AT1G02870	AT1G07830
AT1G02870	AT1G25260
AT1G02870	AT3G13230
AT1G02870	AT4G12600
AT1G02870	AT5G06360
AT1G02900	AT1G18980
AT1G02900	AT1G29280
AT1G02900	AT3G01190
AT1G02900	AT3G21770
AT1G02900	AT3G22620
AT1G02900	AT3G25930
AT1G02900	AT3G54040
AT1G02900	AT4G13580
AT1G02900	AT4G13660
AT1G02900	AT4G17800
AT1G02900	AT4G21600
AT1G02900	AT4G22212
AT1G02900	AT4G30170
AT1G02900	AT4G30670
AT1G02900	AT5G17820
AT1G02900	AT5G59090
AT1G02900	AT5G63590
AT1G02900	AT5G63600
AT1G02900	AT5G64100
AT1G02900	AT5G66390
AT1G02910	AT1G12250
AT1G02910	AT1G14270
AT1G02910	AT1G15980
AT1G02910	AT1G18170
AT1G02910	AT1G18730
AT1G02910	AT1G32160
AT1G02910	AT1G32550
AT1G02910	AT1G45474
AT1G02910	AT1G48450
AT1G02910	AT1G50450
AT1G02910	AT1G51110
AT1G02910	AT1G56500
AT1G02910	AT1G67700
AT1G02910	AT1G71500
AT1G02910	AT1G73655
AT1G02910	AT1G76450
AT1G02910	AT1G76730
AT1G02910	AT1G80030
AT1G02910	AT2G41680
AT1G02910	AT2G43560
AT1G02910	AT3G01480
AT1G02910	AT3G05350
AT1G02910	AT3G07670
AT1G02910	AT3G08010
AT1G02910	AT3G10670
AT1G02910	AT3G10970
AT1G02910	AT3G15360
AT1G02910	AT3G23700
AT1G02910	AT3G24430
AT1G02910	AT3G25805
AT1G02910	AT3G29290
AT1G02910	AT3G48420
AT1G02910	AT3G55040
AT1G02910	AT3G56650
AT1G02910	AT3G61080
AT1G02910	AT3G62910
AT1G02910	AT3G63140
AT1G02910	AT3G63490
AT1G02910	AT4G01800
AT1G02910	AT4G02530
AT1G02910	AT4G18810
AT1G02910	AT4G21210
AT1G02910	AT4G22890
AT1G02910	AT4G24090
AT1G02910	AT4G27600
AT1G02910	AT4G31530
AT1G02910	AT4G33470
AT1G02910	AT4G34830
AT1G02910	AT4G35250
AT1G02910	AT4G37040
AT1G02910	AT4G37510
AT1G02910	AT4G39970
AT1G02910	AT5G02710
AT1G02910	AT5G03910
AT1G02910	AT5G07020
AT1G02910	AT5G08650
AT1G02910	AT5G13410
AT1G02910	AT5G13650
AT1G02910	AT5G13730
AT1G02910	AT5G19220
AT1G02910	AT5G23120
AT1G02910	AT5G27290
AT1G02910	AT5G27560
AT1G02910	AT5G30510
AT1G02910	AT5G35170
AT1G02910	AT5G38660
AT1G02910	AT5G42270
AT1G02910	AT5G42310
AT1G02910	AT5G48220
AT1G02910	AT5G48790
AT1G02910	AT5G51110
AT1G02910	AT5G53490
AT1G02910	AT5G60600
AT1G02910	AT5G61410
AT1G03050	AT1G01310
AT1G03050	AT1G11770
AT1G03050	AT1G14420
AT1G03050	AT1G19500
AT1G03050	AT1G28550
AT1G03050	AT1G29140
AT1G03050	AT1G35490
AT1G03050	AT1G47280
AT1G03050	AT1G54070
AT1G03050	AT1G68610
AT1G03050	AT1G75870
AT1G03050	AT2G24450
AT1G03050	AT3G01250
AT1G03050	AT3G01700
AT1G03050	AT3G02810
AT1G03050	AT3G02970
AT1G03050	AT3G03430
AT1G03050	AT3G05610
AT1G03050	AT3G05930
AT1G03050	AT3G09530
AT1G03050	AT3G13390
AT1G03050	AT3G20530
AT1G03050	AT3G20580
AT1G03050	AT3G25165
AT1G03050	AT3G25170
AT1G03050	AT3G26110
AT1G03050	AT3G26860
AT1G03050	AT3G28780
AT1G03050	AT3G43120
AT1G03050	AT3G46520
AT1G03050	AT3G52600
AT1G03050	AT3G52620
AT1G03050	AT3G54800
AT1G03050	AT3G62180
AT1G03050	AT3G62640
AT1G03050	AT4G00350
AT1G03050	AT4G02250
AT1G03050	AT4G03290
AT1G03050	AT4G04930
AT1G03050	AT4G18395
AT1G03050	AT4G24640
AT1G03050	AT4G25590
AT1G03050	AT4G36490
AT1G03050	AT4G39110
AT1G03050	AT5G07420
AT1G03050	AT5G07430
AT1G03050	AT5G15110
AT1G03050	AT5G16500
AT1G03050	AT5G26060
AT1G03050	AT5G26700
AT1G03050	AT5G27980
AT1G03050	AT5G39880
AT1G03050	AT5G42170
AT1G03050	AT5G46770
AT1G03050	AT5G48140
AT1G03050	AT5G50830
AT1G03050	AT5G54095
AT1G03050	AT5G58170
AT1G03050	AT5G61720
AT1G03050	AT5G62750
AT1G03130	AT1G01080
AT1G03130	AT1G01320
AT1G03130	AT1G02475
AT1G03130	AT1G06460
AT1G03130	AT1G06680
AT1G03130	AT1G07320
AT1G03130	AT1G07440
AT1G03130	AT1G07700
AT1G03130	AT1G08380
AT1G03130	AT1G08520
AT1G03130	AT1G12250
AT1G03130	AT1G12900
AT1G03130	AT1G14150
AT1G03130	AT1G14270
AT1G03130	AT1G14345
AT1G03130	AT1G15260
AT1G03130	AT1G15820
AT1G03130	AT1G15980
AT1G03130	AT1G16080
AT1G03130	AT1G16880
AT1G03130	AT1G17220
AT1G03130	AT1G18060
AT1G03130	AT1G18170
AT1G03130	AT1G18730
AT1G03130	AT1G19150
AT1G03130	AT1G19740
AT1G03130	AT1G20020
AT1G03130	AT1G20340
AT1G03130	AT1G20810
AT1G03130	AT1G21350
AT1G03130	AT1G21500
AT1G03130	AT1G23310
AT1G03130	AT1G26220
AT1G03130	AT1G29070
AT1G03130	AT1G29670
AT1G03130	AT1G29700
AT1G03130	AT1G30380
AT1G03130	AT1G31330
AT1G03130	AT1G31800
AT1G03130	AT1G31920
AT1G03130	AT1G32060
AT1G03130	AT1G32070
AT1G03130	AT1G32080
AT1G03130	AT1G32160
AT1G03130	AT1G32220
AT1G03130	AT1G32470
AT1G03130	AT1G32540
AT1G03130	AT1G32550
AT1G03130	AT1G32990
AT1G03130	AT1G33811
AT1G03130	AT1G34000
AT1G03130	AT1G35420
AT1G03130	AT1G35680
AT1G03130	AT1G42970
AT1G03130	AT1G43560
AT1G03130	AT1G44446
AT1G03130	AT1G44575
AT1G03130	AT1G44920
AT1G03130	AT1G45474
AT1G03130	AT1G48350
AT1G03130	AT1G48450
AT1G03130	AT1G49380
AT1G03130	AT1G49750
AT1G03130	AT1G49975
AT1G03130	AT1G50320
AT1G03130	AT1G50900
AT1G03130	AT1G51110
AT1G03130	AT1G51805
AT1G03130	AT1G52220
AT1G03130	AT1G52230
AT1G03130	AT1G52510
AT1G03130	AT1G52870
AT1G03130	AT1G54350
AT1G03130	AT1G54500
AT1G03130	AT1G55370
AT1G03130	AT1G56500
AT1G03130	AT1G60950
AT1G03130	AT1G62750
AT1G03130	AT1G62780
AT1G03130	AT1G63970
AT1G03130	AT1G64355
AT1G03130	AT1G64510
AT1G03130	AT1G64680
AT1G03130	AT1G64770
AT1G03130	AT1G64860
AT1G03130	AT1G66130
AT1G03130	AT1G66970
AT1G03130	AT1G67700
AT1G03130	AT1G67740
AT1G03130	AT1G68010
AT1G03130	AT1G68520
AT1G03130	AT1G68530
AT1G03130	AT1G68590
AT1G03130	AT1G68830
AT1G03130	AT1G70760
AT1G03130	AT1G71480
AT1G03130	AT1G71500
AT1G03130	AT1G72030
AT1G03130	AT1G72610
AT1G03130	AT1G73060
AT1G03130	AT1G73110
AT1G03130	AT1G73655
AT1G03130	AT1G74470
AT1G03130	AT1G74730
AT1G03130	AT1G74880
AT1G03130	AT1G74970
AT1G03130	AT1G75350
AT1G03130	AT1G75460
AT1G03130	AT1G75690
AT1G03130	AT1G76080
AT1G03130	AT1G76100
AT1G03130	AT1G76450
AT1G03130	AT1G76730
AT1G03130	AT1G77490
AT1G03130	AT1G79850
AT1G03130	AT2G01110
AT1G03130	AT2G26500
AT1G03130	AT2G33450
AT1G03130	AT2G39730
AT1G03130	AT2G40490
AT1G03130	AT2G43560
AT1G03130	AT2G47400
AT1G03130	AT2G47450
AT1G03130	AT3G01480
AT1G03130	AT3G01500
AT1G03130	AT3G01660
AT1G03130	AT3G02730
AT1G03130	AT3G04760
AT1G03130	AT3G06483
AT1G03130	AT3G08010
AT1G03130	AT3G08920
AT1G03130	AT3G08940
AT1G03130	AT3G09580
AT1G03130	AT3G10060
AT1G03130	AT3G11090
AT1G03130	AT3G12780
AT1G03130	AT3G13120
AT1G03130	AT3G14930
AT1G03130	AT3G15110
AT1G03130	AT3G15190
AT1G03130	AT3G15360
AT1G03130	AT3G15570
AT1G03130	AT3G15840
AT1G03130	AT3G15850
AT1G03130	AT3G15900
AT1G03130	AT3G16000
AT1G03130	AT3G16140
AT1G03130	AT3G16250
AT1G03130	AT3G16520
AT1G03130	AT3G17040
AT1G03130	AT3G18050
AT1G03130	AT3G18890
AT1G03130	AT3G19480
AT1G03130	AT3G19800
AT1G03130	AT3G20680
AT1G03130	AT3G21055
AT1G03130	AT3G22210
AT1G03130	AT3G23700
AT1G03130	AT3G24430
AT1G03130	AT3G25690
AT1G03130	AT3G25805
AT1G03130	AT3G25920
AT1G03130	AT3G26060
AT1G03130	AT3G26570
AT1G03130	AT3G26650
AT1G03130	AT3G26710
AT1G03130	AT3G26740
AT1G03130	AT3G26900
AT1G03130	AT3G27160
AT1G03130	AT3G27690
AT1G03130	AT3G27925
AT1G03130	AT3G46630
AT1G03130	AT3G46780
AT1G03130	AT3G47070
AT1G03130	AT3G47470
AT1G03130	AT3G47650
AT1G03130	AT3G48200
AT1G03130	AT3G48420
AT1G03130	AT3G49260
AT1G03130	AT3G50270
AT1G03130	AT3G50685
AT1G03130	AT3G50820
AT1G03130	AT3G51420
AT1G03130	AT3G51510
AT1G03130	AT3G51820
AT1G03130	AT3G52150
AT1G03130	AT3G52155
AT1G03130	AT3G53130
AT1G03130	AT3G53470
AT1G03130	AT3G54050
AT1G03130	AT3G54210
AT1G03130	AT3G54890
AT1G03130	AT3G55040
AT1G03130	AT3G55250
AT1G03130	AT3G55330
AT1G03130	AT3G55800
AT1G03130	AT3G56010
AT1G03130	AT3G56650
AT1G03130	AT3G56910
AT1G03130	AT3G56940
AT1G03130	AT3G59060
AT1G03130	AT3G59400
AT1G03130	AT3G61080
AT1G03130	AT3G61870
AT1G03130	AT3G62030
AT1G03130	AT3G62410
AT1G03130	AT3G63140
AT1G03130	AT3G63160
AT1G03130	AT3G63410
AT1G03130	AT3G63490
AT1G03130	AT4G01050
AT1G03130	AT4G01150
AT1G03130	AT4G01310
AT1G03130	AT4G02530
AT1G03130	AT4G02770
AT1G03130	AT4G03150
AT1G03130	AT4G03280
AT1G03130	AT4G04640
AT1G03130	AT4G05180
AT1G03130	AT4G09010
AT1G03130	AT4G09650
AT1G03130	AT4G10060
AT1G03130	AT4G10300
AT1G03130	AT4G10340
AT1G03130	AT4G11175
AT1G03130	AT4G12800
AT1G03130	AT4G14210
AT1G03130	AT4G14540
AT1G03130	AT4G14870
AT1G03130	AT4G14890
AT1G03130	AT4G16410
AT1G03130	AT4G16980
AT1G03130	AT4G17560
AT1G03130	AT4G17600
AT1G03130	AT4G18370
AT1G03130	AT4G18480
AT1G03130	AT4G18810
AT1G03130	AT4G20360
AT1G03130	AT4G21210
AT1G03130	AT4G21280
AT1G03130	AT4G22890
AT1G03130	AT4G23890
AT1G03130	AT4G24770
AT1G03130	AT4G24930
AT1G03130	AT4G25050
AT1G03130	AT4G25080
AT1G03130	AT4G27440
AT1G03130	AT4G27600
AT1G03130	AT4G27700
AT1G03130	AT4G28025
AT1G03130	AT4G28030
AT1G03130	AT4G28080
AT1G03130	AT4G28660
AT1G03130	AT4G28750
AT1G03130	AT4G30950
AT1G03130	AT4G31530
AT1G03130	AT4G32260
AT1G03130	AT4G32590
AT1G03130	AT4G33010
AT1G03130	AT4G33470
AT1G03130	AT4G34090
AT1G03130	AT4G34190
AT1G03130	AT4G34830
AT1G03130	AT4G35250
AT1G03130	AT4G35760
AT1G03130	AT4G37200
AT1G03130	AT4G37930
AT1G03130	AT4G38840
AT1G03130	AT4G38970
AT1G03130	AT4G39710
AT1G03130	AT4G39970
AT1G03130	AT5G01530
AT1G03130	AT5G01920
AT1G03130	AT5G02120
AT1G03130	AT5G02160
AT1G03130	AT5G02940
AT1G03130	AT5G03880
AT1G03130	AT5G04140
AT1G03130	AT5G04490
AT1G03130	AT5G06290
AT1G03130	AT5G07020
AT1G03130	AT5G08050
AT1G03130	AT5G08280
AT1G03130	AT5G08410
AT1G03130	AT5G08650
AT1G03130	AT5G09660
AT1G03130	AT5G13410
AT1G03130	AT5G13510
AT1G03130	AT5G13630
AT1G03130	AT5G13650
AT1G03130	AT5G13720
AT1G03130	AT5G13730
AT1G03130	AT5G13770
AT1G03130	AT5G14320
AT1G03130	AT5G14740
AT1G03130	AT5G14910
AT1G03130	AT5G15410
AT1G03130	AT5G16030
AT1G03130	AT5G16400
AT1G03130	AT5G16710
AT1G03130	AT5G17170
AT1G03130	AT5G17230
AT1G03130	AT5G18600
AT1G03130	AT5G19220
AT1G03130	AT5G19940
AT1G03130	AT5G20935
AT1G03130	AT5G22830
AT1G03130	AT5G23060
AT1G03130	AT5G23120
AT1G03130	AT5G27290
AT1G03130	AT5G27560
AT1G03130	AT5G28500
AT1G03130	AT5G30510
AT1G03130	AT5G35170
AT1G03130	AT5G35790
AT1G03130	AT5G37360
AT1G03130	AT5G38520
AT1G03130	AT5G38660
AT1G03130	AT5G38980
AT1G03130	AT5G39210
AT1G03130	AT5G42070
AT1G03130	AT5G42270
AT1G03130	AT5G42310
AT1G03130	AT5G43750
AT1G03130	AT5G45170
AT1G03130	AT5G45680
AT1G03130	AT5G45930
AT1G03130	AT5G46110
AT1G03130	AT5G47110
AT1G03130	AT5G47190
AT1G03130	AT5G47840
AT1G03130	AT5G48590
AT1G03130	AT5G48790
AT1G03130	AT5G51010
AT1G03130	AT5G51110
AT1G03130	AT5G51545
AT1G03130	AT5G52100
AT1G03130	AT5G52440
AT1G03130	AT5G52780
AT1G03130	AT5G52960
AT1G03130	AT5G52970
AT1G03130	AT5G53490
AT1G03130	AT5G53580
AT1G03130	AT5G54250
AT1G03130	AT5G54270
AT1G03130	AT5G54600
AT1G03130	AT5G54770
AT1G03130	AT5G55710
AT1G03130	AT5G57030
AT1G03130	AT5G57040
AT1G03130	AT5G57345
AT1G03130	AT5G57930
AT1G03130	AT5G58140
AT1G03130	AT5G58250
AT1G03130	AT5G58260
AT1G03130	AT5G58330
AT1G03130	AT5G59250
AT1G03130	AT5G60600
AT1G03130	AT5G61410
AT1G03130	AT5G64040
AT1G03130	AT5G65220
AT1G03130	AT5G65730
AT1G03130	AT5G65840
AT1G03130	AT5G66190
AT1G03130	AT5G66570
AT1G03160	AT3G46780
AT1G03160	AT4G34830
AT1G03310	AT3G29320
AT1G03360	AT1G52930
AT1G03360	AT1G56110
AT1G03360	AT1G64880
AT1G03360	AT1G80270
AT1G03360	AT1G80750
AT1G03360	AT2G28600
AT1G03360	AT2G40360
AT1G03360	AT3G05060
AT1G03360	AT3G07750
AT1G03360	AT3G12270
AT1G03360	AT3G18600
AT1G03360	AT3G20000
AT1G03360	AT3G44750
AT1G03360	AT3G57000
AT1G03360	AT3G58660
AT1G03360	AT4G30930
AT1G03360	AT5G14050
AT1G03360	AT5G15550
AT1G03360	AT5G60960
AT1G03400	AT3G04210
AT1G03400	AT5G24210
AT1G03475	AT1G01080
AT1G03475	AT1G02150
AT1G03475	AT1G05190
AT1G03475	AT1G07320
AT1G03475	AT1G08540
AT1G03475	AT1G09340
AT1G03475	AT1G11430
AT1G03475	AT1G11750
AT1G03475	AT1G12410
AT1G03475	AT1G14030
AT1G03475	AT1G14270
AT1G03475	AT1G15980
AT1G03475	AT1G19150
AT1G03475	AT1G20020
AT1G03475	AT1G21600
AT1G03475	AT1G22700
AT1G03475	AT1G29070
AT1G03475	AT1G32080
AT1G03475	AT1G32470
AT1G03475	AT1G32550
AT1G03475	AT1G32990
AT1G03475	AT1G35680
AT1G03475	AT1G43560
AT1G03475	AT1G44920
AT1G03475	AT1G48350
AT1G03475	AT1G49380
AT1G03475	AT1G49975
AT1G03475	AT1G50900
AT1G03475	AT1G56500
AT1G03475	AT1G59840
AT1G03475	AT1G62780
AT1G03475	AT1G63970
AT1G03475	AT1G64150
AT1G03475	AT1G64355
AT1G03475	AT1G64510
AT1G03475	AT1G65260
AT1G03475	AT1G67700
AT1G03475	AT1G68590
AT1G03475	AT1G70760
AT1G03475	AT1G71500
AT1G03475	AT1G72610
AT1G03475	AT1G73060
AT1G03475	AT1G73655
AT1G03475	AT1G74730
AT1G03475	AT1G74970
AT1G03475	AT1G75350
AT1G03475	AT1G75690
AT1G03475	AT1G76450
AT1G03475	AT1G78630
AT1G03475	AT1G79850
AT1G03475	AT2G01110
AT1G03475	AT2G04700
AT1G03475	AT2G17033
AT1G03475	AT2G21280
AT1G03475	AT2G21330
AT1G03475	AT2G28605
AT1G03475	AT2G33450
